user_id,session_id,subscription_type,user_journey
459170,2867058,Annual,"Courses-Sign up-Courses-Courses"
459170,2867063,Annual,Courses-Pricing-Pricing-Homepage
459170,3186092,Annual,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
459170,3283820,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Other"
459170,3283845,Annual,"Log in-Log in-Log in-Log in"
459170,3395514,Annual,"Other-Log in-Log in-Log in"
459170,3490819,Annual,"Log in-Log in"
459170,3539699,Annual,"Log in-Log in-Log in-Log in"
459170,3541348,Annual,Checkout-Checkout
459170,3541363,Annual,Checkout-Checkout
459170,3541981,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459170,3542016,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459364,3210988,Annual,"Pricing-Checkout-Checkout-Homepage-Homepage-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Sign up-Sign up-Sign up-Sign up-Sign up"
459364,3295365,Annual,Homepage-Pricing-Pricing-Homepage-Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
459364,3295630,Annual,"Log in-Log in"
459364,3614905,Annual,Checkout-Checkout-Checkout-Checkout
459409,3215147,Annual,"Other-Career tracks-Career tracks-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
459409,3633965,Annual,Coupon-Coupon-Coupon-Coupon
459494,3220622,Monthly,Other-Other
459494,3263019,Monthly,"Homepage-Log in-Log in-Log in"
459494,3319319,Monthly,"Homepage-Log in-Log in-Log in"
459494,3699348,Monthly,"Homepage-Log in"
459494,3699351,Monthly,"Homepage-Log in-Log in-Log in"
459494,3836804,Monthly,"Homepage-Log in-Log in-Log in"
459494,3836811,Monthly,Checkout-Checkout
459526,3224231,Annual,"Homepage-Career track certificate-Career track certificate-Sign up-Sign up-Sign up-Sign up-Sign up"
459526,3332905,Annual,"Homepage-Pricing-Pricing-Log in-Log in-Log in"
459526,3601270,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
459526,3601375,Annual,Coupon-Coupon-Coupon-Coupon
459560,3226568,Monthly,"Homepage-Career tracks-Career tracks-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
459560,3241072,Monthly,"Homepage-Log in-Log in-Log in"
459560,3458400,Monthly,"Homepage-Log in-Log in-Log in"
459560,3466562,Monthly,Checkout-Checkout-Checkout-Checkout
459560,3466628,Monthly,Checkout-Checkout
459756,3245455,Annual,Homepage-Courses-Courses-Pricing-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459756,3245516,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459756,3245823,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459756,3246186,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459756,3246246,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459756,3264125,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459756,3315047,Annual,Checkout-Checkout-Checkout-Checkout
459756,3393254,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459756,3445133,Annual,"Log in-Log in"
459756,3445149,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
459946,3259212,Annual,"Homepage-Pricing-Pricing-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks"
459946,3259240,Annual,"Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
459946,3267279,Annual,"Homepage-Pricing-Pricing-Log in-Log in-Log in"
459946,3267355,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
459946,3370208,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
459946,3370968,Annual,"Homepage-Courses-Courses-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Courses-Courses-Courses-Courses-Homepage-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
459946,3614654,Annual,Homepage-Courses
459946,3614661,Annual,"Courses-Upcoming courses-Upcoming courses-Courses-Courses-Pricing-Pricing-Courses"
459946,3615736,Annual,"Courses-Log in-Log in-Log in-Log in-Log in"
459946,3615779,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460104,3225669,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
460104,3269038,Monthly,"Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
460104,3367543,Monthly,"Homepage-Log in-Log in-Log in"
460104,3500799,Monthly,"Log in-Log in"
460104,3511174,Monthly,"Log in-Log in"
460104,4397513,Monthly,"Log in-Log in"
460104,4397527,Monthly,Checkout-Checkout-Checkout-Checkout
460122,3270022,Monthly,"Homepage-Sign up"
460122,3270030,Monthly,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up"
460122,3336220,Monthly,"Log in-Log in"
460122,3380127,Monthly,"Homepage-Log in-Log in-Sign up"
460122,3380131,Monthly,Homepage-Pricing-Pricing-Pricing
460122,3380135,Monthly,"Homepage-Log in-Log in-Log in"
460122,3412526,Monthly,"Homepage-Log in-Log in-Log in"
460122,3489379,Monthly,"Homepage-Log in-Log in-Log in"
460122,3506963,Monthly,"Homepage-Log in-Log in-Log in"
460122,3539925,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in"
460122,3540428,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
460480,3288653,Annual,Other-Other
460480,3605840,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
460480,3607592,Annual,Coupon-Coupon-Coupon-Coupon
460480,3607613,Annual,"Log in-Log in-Log in-Log in"
460480,3607620,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
460480,3607672,Annual,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage
460480,3612122,Annual,Checkout-Checkout
460665,3300415,Annual,"Homepage-Sign up-Sign up-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
460665,3749134,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
460665,3749187,Annual,Coupon-Coupon
460665,3749197,Annual,"Instructors-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
460665,3749214,Annual,Checkout-Checkout
460879,3316171,Quarterly,"Homepage-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Upcoming courses"
460879,3316442,Quarterly,"Upcoming courses-Resources center-Resources center-Resources center-Resources center-Other-Other-Sign up-Sign up-Sign up-Sign up-Sign up"
460879,3321225,Quarterly,"Log in-Log in"
460879,3323004,Quarterly,Checkout-Checkout
460879,3331232,Quarterly,"Log in-Log in"
460879,3349063,Quarterly,"Log in-Log in-Log in-Log in"
460879,3349080,Quarterly,Checkout-Checkout
460879,3379266,Quarterly,"Log in-Log in"
460879,3379276,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460879,3388756,Quarterly,Checkout-Checkout-Checkout-Checkout
460879,3389014,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460879,3389147,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460879,3393953,Quarterly,Checkout-Checkout-Checkout-Checkout
460879,3393972,Quarterly,Checkout-Checkout
460879,3394007,Quarterly,Checkout-Checkout
460879,3394376,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460879,3402636,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460879,3402726,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460879,3402857,Quarterly,Checkout-Checkout-Checkout-Checkout
460950,3320751,Monthly,"Homepage-Courses-Courses-Career tracks-Career tracks-Sign up-Career tracks-Pricing-Pricing-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
460950,3326842,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
460950,3336144,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
460950,3373285,Monthly,"Log in-Log in-Log in-Log in"
460950,3378666,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
460950,3392885,Monthly,"Log in-Log in"
460950,3506356,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
460950,3531562,Monthly,"Log in-Log in-Log in-Log in"
460950,3559062,Monthly,"Log in-Log in-Log in-Log in"
460950,3585295,Monthly,"Homepage-Log in-Log in-Log in-Log in-Log in"
460950,3585332,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
460950,3615656,Monthly,"Log in-Log in"
460950,3615710,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
460950,3620020,Monthly,"Log in-Log in-Log in-Log in"
460950,3657484,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
460950,3667231,Monthly,"Log in-Log in"
460950,3667654,Monthly,"Log in-Log in-Log in-Log in"
460950,3667992,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
461029,3324952,Annual,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
461029,3537793,Annual,"Courses-Sign up-Courses-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up"
461029,3626213,Annual,"Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Pricing-Pricing-Pricing"
461029,3626513,Annual,"Career track certificate-Sign up-Sign up-Sign up-Sign up-Sign up"
461029,3642798,Annual,"Log in-Log in"
461029,3653621,Annual,"Log in-Log in"
461029,3667727,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
461029,3667779,Annual,Checkout-Checkout
461046,3325349,Annual,"Courses-Sign up-Sign up-Sign up-Sign up-Sign up"
461046,3477566,Annual,"Homepage-Sign up"
461046,3477738,Annual,"Other-Career track certificate-Career track certificate-Sign up-Sign up-Sign up-Sign up-Sign up"
461046,3493609,Annual,"Homepage-Sign up-Sign up-Sign up-Sign up-Sign up"
461046,3516070,Annual,Pricing-Checkout
461046,3521097,Annual,Coupon-Coupon
461046,3521100,Annual,Coupon-Coupon
461046,3541422,Annual,"Homepage-Log in-Log in-Log in"
461046,3541464,Annual,Coupon-Coupon
461150,3329437,Annual,"Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
461150,3329502,Annual,Checkout-Checkout-Checkout-Checkout
461150,3329524,Annual,Checkout-Checkout
461150,3367131,Annual,"Homepage-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Pricing-Pricing-Pricing-Pricing-Pricing"
461150,3367138,Annual,"Resources center-Other"
461150,3367595,Annual,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage
461150,3368555,Annual,Homepage-Homepage
461150,3404418,Annual,"Career track certificate-Pricing-Pricing-Pricing"
461150,3404421,Annual,"Resources center-Course certificate-Course certificate-Course certificate-Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate"
461150,3404431,Annual,"Career tracks-Sign up"
461150,3413470,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
461150,3413481,Annual,"Career tracks-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in"
461150,3413939,Annual,"Homepage-Course certificate-Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in"
461150,3415640,Annual,Coupon-Coupon
461171,3272708,Quarterly,"Other-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Sign up"
461171,3330516,Quarterly,"Career tracks-Sign up-Sign up-Sign up-Sign up-Sign up"
461171,3330667,Quarterly,"Log in-Log in"
461171,3346062,Quarterly,"Career tracks-Courses-Courses-Sign up-Sign up-Log in-Log in-Log in"
461171,3367558,Quarterly,"Log in-Log in"
461171,3375481,Quarterly,"Log in-Log in"
461171,3376185,Quarterly,"Homepage-Log in-Log in-Log in"
461171,3565581,Quarterly,"Log in-Log in"
461171,3565630,Quarterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
461311,3313494,Annual,"Homepage-Homepage-Homepage-Career tracks-Career tracks-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Pricing-Pricing-Pricing-Pricing"
461311,3313991,Annual,"Homepage-Career tracks-Career tracks-Career tracks-Homepage-Career tracks-Career tracks-Career tracks"
461311,3335379,Annual,"Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up"
461311,3335898,Annual,"Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
461311,3338171,Annual,"Courses-Sign up-Courses-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
461311,3400326,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
461458,3342160,Annual,"Pricing-Sign up-Pricing-Pricing"
461458,3342169,Annual,"Sign up-Sign up-Sign up-Sign up"
461458,3428517,Annual,Pricing-Pricing
461513,3344010,Annual,"Homepage-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Other-Other-Resources center-Resources center-Other"
461513,3344012,Annual,"Resources center-Other-Other-Resources center-Resources center-Other-Other-Resources center-Resources center-Other-Other-Resources center-Resources center-Other-Other-Resources center-Resources center-Other-Other-Resources center"
461513,3344015,Annual,"Resources center-Other"
461513,3344017,Annual,"Resources center-Resources center-Resources center-Sign up-Sign up-Sign up-Sign up-Sign up"
461513,3344018,Annual,"Resources center-Resources center"
461513,3344064,Annual,"Resources center-Other"
461513,3344065,Annual,"Resources center-Other"
461513,3344066,Annual,"Resources center-Other"
461513,3344067,Annual,"Resources center-Other"
461513,3344068,Annual,"Resources center-Other"
461513,3344070,Annual,"Resources center-Other"
461513,3344071,Annual,"Resources center-Other"
461513,3344073,Annual,"Resources center-Other"
461513,3344074,Annual,"Resources center-Other"
461513,3344075,Annual,"Resources center-Other"
461513,3344076,Annual,"Resources center-Other"
461513,3344077,Annual,"Resources center-Other"
461513,3344078,Annual,"Resources center-Other"
461513,3344079,Annual,"Resources center-Other"
461513,3344105,Annual,"Resources center-Other"
461513,3344108,Annual,"Resources center-Other-Other-Resources center-Resources center-Resources center-Resources center-Resources center"
461513,3344267,Annual,"Resources center-Other"
461513,3344270,Annual,"Resources center-Other"
461513,3344271,Annual,"Resources center-Other"
461513,3344281,Annual,"Resources center-Other"
461513,3402103,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
461513,3404107,Annual,"Homepage-Log in-Log in-Log in"
461513,3406112,Annual,"Log in-Log in"
461513,3406179,Annual,"Log in-Log in"
461513,3412107,Annual,"Log in-Log in"
461513,3412207,Annual,"Log in-Log in"
461513,3421762,Annual,"Log in-Log in"
461513,3444704,Annual,"Log in-Log in"
461513,3444716,Annual,"Log in-Log in"
461513,3444730,Annual,"Log in-Log in"
461513,3452458,Annual,"Log in-Log in"
461513,3452463,Annual,"Log in-Log in"
461513,3453067,Annual,Homepage-Pricing
461513,3453619,Annual,"Log in-Log in"
461513,3453625,Annual,Checkout-Checkout
461513,3457996,Annual,Checkout-Checkout
461513,3467210,Annual,"Log in-Log in"
461513,3469638,Annual,"Log in-Log in"
461513,3590985,Annual,"Other-Log in-Log in-Log in"
461513,3595306,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
461729,3353543,Annual,"Pricing-Sign up-Sign up-Sign up-Sign up-Sign up"
461729,3362844,Annual,"Homepage-Log in-Log in-Log in"
461729,3393342,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
461729,3403137,Annual,"Log in-Log in"
461729,3404349,Annual,Checkout-Checkout
461729,3404353,Annual,Checkout-Checkout
461729,3404688,Annual,Checkout-Checkout
461729,3404695,Annual,Checkout-Checkout-Checkout-Checkout
461729,3404698,Annual,Checkout-Checkout-Checkout-Checkout
461729,3624562,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
461729,3664512,Annual,Checkout-Checkout-Checkout-Checkout
461729,3664563,Annual,Pricing-Pricing-Pricing-Other-Other-Other-Other-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Checkout
461729,3664671,Annual,"Log in-Log in"
461729,3665929,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
